Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,ppg,PPG 1009-3 Solitary State,#c4c7c4,0.8264458539110637,0.005285694351494456,145.20080834244425,196,199,196,"[196, 199, 196]",2%,0%,2%,22%,"[2%, 0%, 2%, 22%]",79.94,-1.48,1.14,"[79.94, -1.48, 1.14]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201009-3%20Solitary%20State%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1009-4 Gray Stone,#b7b9b5,0.7829935730569734,0.0060121795083393735,128.31043238813413,183,185,181,"[183, 185, 181]",1%,0%,2%,27%,"[1%, 0%, 2%, 27%]",74.90,-1.28,1.79,"[74.90, -1.28, 1.79]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201009-4%20Gray%20Stone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1009-5 Phoenix Fossil,#8e908d,0.6507567457418331,0.004967011645783937,134.6117667812349,142,144,141,"[142, 144, 141]",1%,0%,2%,44%,"[1%, 0%, 2%, 44%]",59.55,-1.19,1.34,"[59.55, -1.19, 1.34]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201009-5%20Phoenix%20Fossil%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1009-6 Armory,#6a6b65,0.5250101647232142,0.009308776776573139,114.31351353466471,106,107,101,"[106, 107, 101]",1%,0%,6%,58%,"[1%, 0%, 6%, 58%]",44.99,-1.30,3.24,"[44.99, -1.30, 3.24]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201009-6%20Armory%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1009-7 Licorice,#4e4f48,0.42437543345236517,0.011390864269063793,113.42732798302171,78,79,72,"[78, 79, 72]",1%,0%,9%,69%,"[1%, 0%, 9%, 69%]",33.34,-1.51,4.01,"[33.34, -1.51, 4.01]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201009-7%20Licorice%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-1 Pegasus,#e8e9e4,0.9318597456046356,0.006777857448865888,115.50480722579573,232,233,228,"[232, 233, 228]",0%,0%,2%,9%,"[0%, 0%, 2%, 9%]",92.16,-1.00,2.33,"[92.16, -1.00, 2.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-1%20Pegasus%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-2 Fog,#d6d7d2,0.8769714680034435,0.006878729203220765,115.53043324072235,214,215,210,"[214, 215, 210]",0%,0%,2%,16%,"[0%, 0%, 2%, 16%]",85.80,-1.02,2.36,"[85.80, -1.02, 2.36]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-2%20Fog%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-3 Solstice,#babdb8,0.7945317024770258,0.007704122543209215,132.2374820666538,186,189,184,"[186, 189, 184]",2%,0%,3%,26%,"[2%, 0%, 3%, 26%]",76.26,-1.77,2.16,"[76.26, -1.77, 2.16]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-3%20Solstice%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-4 Stepping Stone,#a4a7a4,0.725040610191608,0.005459642425741419,145.24231669983737,164,167,164,"[164, 167, 164]",2%,0%,2%,35%,"[2%, 0%, 2%, 35%]",68.18,-1.53,1.17,"[68.18, -1.53, 1.17]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-4%20Stepping%20Stone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-5 Downpour,#898a86,0.6313549187099979,0.006008449545392679,117.82927637028342,137,138,134,"[137, 138, 134]",1%,0%,3%,46%,"[1%, 0%, 3%, 46%]",57.30,-0.96,2.02,"[57.30, -0.96, 2.02]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-5%20Downpour%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-6 Up In Smoke,#6e706d,0.5424591899126648,0.005195231096762959,134.67381168588554,110,112,109,"[110, 112, 109]",2%,0%,3%,56%,"[2%, 0%, 3%, 56%]",46.99,-1.25,1.40,"[46.99, -1.25, 1.40]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-6%20Up%20In%20Smoke%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1010-7 Zombie,#595a5c,0.4673736903313791,0.003433077086070278,264.58690513026545,89,90,92,"[89, 90, 92]",3%,2%,0%,64%,"[3%, 2%, 0%, 64%]",38.20,-0.09,-1.30,"[38.20, -0.09, -1.30]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201010-7%20Zombie%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-1 Pacific Pearl,#e8eae6,0.934394749090357,0.00575701508774177,128.2343525256358,232,234,230,"[232, 234, 230]",1%,0%,2%,8%,"[1%, 0%, 2%, 8%]",92.46,-1.22,1.71,"[92.46, -1.22, 1.71]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-1%20Pacific%20Pearl%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-2 Elemental,#d0d3d3,0.8645250131925947,0.0032682124511304034,196.6101162762219,208,211,211,"[208, 211, 211]",1%,0%,0%,17%,"[1%, 0%, 0%, 17%]",84.32,-1.06,-0.37,"[84.32, -1.06, -0.37]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-2%20Elemental%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-3 Stargazer,#afb4b6,0.7665439725183686,0.00629848029655721,223.34127949355434,175,180,182,"[175, 180, 182]",4%,1%,0%,29%,"[4%, 1%, 0%, 29%]",72.95,-1.53,-1.65,"[72.95, -1.53, -1.65]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-3%20Stargazer%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-4 Ufo,#989fa3,0.6980861235630106,0.009929667950509626,232.3735430508209,152,159,163,"[152, 159, 163]",7%,2%,0%,36%,"[7%, 2%, 0%, 36%]",65.01,-1.99,-3.00,"[65.01, -1.99, -3.00]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-4%20Ufo%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-5 Improbable,#6e7376,0.5522185147293259,0.007653277432516468,233.68504070386655,110,115,118,"[110, 115, 118]",7%,3%,0%,54%,"[7%, 3%, 0%, 54%]",48.08,-1.49,-2.35,"[48.08, -1.49, -2.35]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-5%20Improbable%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-6 Glazed Granite,#5b5e61,0.48027123624870255,0.006106185191629482,247.93490047804949,91,94,97,"[91, 94, 97]",6%,3%,0%,62%,"[6%, 3%, 0%, 62%]",39.71,-0.73,-2.15,"[39.71, -0.73, -2.15]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-6%20Glazed%20Granite%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1011-7 Onyx,#464544,0.39103717200144544,0.002163574017442491,67.78984292796798,70,69,68,"[70, 69, 68]",0%,1%,3%,73%,"[0%, 1%, 3%, 73%]",29.36,0.27,0.77,"[29.36, 0.27, 0.77]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201011-7%20Onyx%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-1 Icy Bay,#e0e5e2,0.9172306950584475,0.006696722049199544,159.7659627803455,224,229,226,"[224, 229, 226]",2%,0%,1%,10%,"[2%, 0%, 1%, 10%]",90.49,-2.14,0.86,"[90.49, -2.14, 0.86]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-1%20Icy%20Bay%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-2 Inverness Gray,#dce3e2,0.9102037367927716,0.00763362894875195,186.63656250334498,220,227,226,"[220, 227, 226]",3%,0%,0%,11%,"[3%, 0%, 0%, 11%]",89.67,-2.57,-0.36,"[89.67, -2.57, -0.36]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-2%20Inverness%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-3 Tinsel,#d2d9db,0.8805047659783677,0.008077268491020558,216.48280771212956,210,217,219,"[210, 217, 219]",4%,1%,0%,14%,"[4%, 1%, 0%, 14%]",86.19,-2.17,-1.84,"[86.19, -2.17, -1.84]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-3%20Tinsel%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-4 Gray Frost,#b8bfc2,0.8000548571550679,0.008849460448410082,225.0107790201589,184,191,194,"[184, 191, 194]",5%,2%,0%,24%,"[5%, 2%, 0%, 24%]",76.85,-2.08,-2.39,"[76.85, -2.08, -2.39]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-4%20Gray%20Frost%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-5 Steeple Gray,#8e9598,0.6650481977586843,0.009258151652514155,225.06474700065849,142,149,152,"[142, 149, 152]",7%,2%,0%,40%,"[7%, 2%, 0%, 40%]",61.19,-2.17,-2.50,"[61.19, -2.17, -2.50]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-5%20Steeple%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-6 Volcanic Ash,#6f7678,0.5605425655459139,0.009007573259828778,216.58468796497903,111,118,120,"[111, 118, 120]",7%,2%,0%,53%,"[7%, 2%, 0%, 53%]",49.08,-2.41,-2.06,"[49.08, -2.41, -2.06]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-6%20Volcanic%20Ash%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1012-7 Black Forest,#434b4f,0.40708282923042177,0.01235681643127768,229.1470072734778,67,75,79,"[67, 75, 79]",15%,5%,0%,69%,"[15%, 5%, 0%, 69%]",31.27,-2.62,-3.54,"[31.27, -2.62, -3.54]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201012-7%20Black%20Forest%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-1 Radisson,#e5e7e6,0.9261513958658996,0.002523872996972567,164.2608758000914,229,231,230,"[229, 231, 230]",1%,0%,0%,9%,"[1%, 0%, 0%, 9%]",91.47,-0.83,0.25,"[91.47, -0.83, 0.25]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-1%20Radisson%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-2 Spring Thaw,#d9dcdd,0.8924580620686761,0.003518062866604767,219.22331965673948,217,220,221,"[217, 220, 221]",2%,0%,0%,13%,"[2%, 0%, 0%, 13%]",87.55,-0.91,-0.85,"[87.55, -0.91, -0.85]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-2%20Spring%20Thaw%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-3 Whirlwind,#bec0c2,0.806799393369413,0.003555161173359834,247.82112381961588,190,192,194,"[190, 192, 194]",2%,1%,0%,24%,"[2%, 1%, 0%, 24%]",77.59,-0.44,-1.25,"[77.59, -0.44, -1.25]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-3%20Whirlwind%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-4 Silver Charm,#adb0b4,0.7560059505657097,0.006607984215514845,255.49443008707374,173,176,180,"[173, 176, 180]",4%,2%,0%,29%,"[4%, 2%, 0%, 29%]",71.68,-0.52,-2.43,"[71.68, -0.52, -2.43]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-4%20Silver%20Charm%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-5 Victorian Pewter,#828388,0.6107441743752398,0.007552780798879042,277.1604449828769,130,131,136,"[130, 131, 136]",4%,4%,0%,47%,"[4%, 4%, 0%, 47%]",54.79,0.37,-2.83,"[54.79, 0.37, -2.83]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-5%20Victorian%20Pewter%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-6 Gray Flannel,#585960,0.46555695609261055,0.011288464468758285,279.497734552467,88,89,96,"[88, 89, 96]",8%,7%,0%,62%,"[8%, 7%, 0%, 62%]",37.92,0.75,-4.19,"[37.92, 0.75, -4.19]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-6%20Gray%20Flannel%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1013-7 Napoleon,#404149,0.37737452785099257,0.0136129262389836,280.0867688532188,64,65,73,"[64, 65, 73]",12%,11%,0%,71%,"[12%, 11%, 0%, 71%]",27.67,0.99,-5.02,"[27.67, 0.99, -5.02]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201013-7%20Napoleon%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-1 Glacial Ice,#eae9e7,0.9342361168572325,0.002928846077397408,84.40879638429004,234,233,231,"[234, 233, 231]",0%,0%,1%,8%,"[0%, 0%, 1%, 8%]",92.38,0.09,1.11,"[92.38, 0.09, 1.11]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-1%20Glacial%20Ice%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-2 Gray Whisper,#e6e4e4,0.9204236147363934,0.0021888643670664944,17.965916850709164,230,228,228,"[230, 228, 228]",0%,1%,1%,10%,"[0%, 1%, 1%, 10%]",90.75,0.70,0.26,"[90.75, 0.70, 0.26]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-2%20Gray%20Whisper%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-3 Silver Screen,#e0dddd,0.8998954794857265,0.0032942883773131354,17.717035819963826,224,221,221,"[224, 221, 221]",0%,1%,1%,12%,"[0%, 1%, 1%, 12%]",88.35,1.06,0.39,"[88.35, 1.06, 0.39]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-3%20Silver%20Screen%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-4 Jack Rabbit,#c0b2b1,0.7750130455156317,0.01616912334727557,22.5366058283567,192,178,177,"[192, 178, 177]",0%,7%,8%,25%,"[0%, 7%, 8%, 25%]",73.75,5.04,2.42,"[73.75, 5.04, 2.42]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-4%20Jack%20Rabbit%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-5 Gray Violet,#9b8e8e,0.658128752163716,0.0155846143439747,17.63050104668963,155,142,142,"[155, 142, 142]",0%,8%,8%,39%,"[0%, 8%, 8%, 39%]",60.18,5.01,1.86,"[60.18, 5.01, 1.86]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-5%20Gray%20Violet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-6 Eagle Eye,#736665,0.5222132213682512,0.016699764336321414,23.021123749254002,115,102,101,"[115, 102, 101]",0%,11%,12%,55%,"[0%, 11%, 12%, 55%]",44.42,5.20,2.56,"[44.42, 5.20, 2.56]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-6%20Eagle%20Eye%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1014-7 Black Walnut,#554747,0.41227117628263354,0.01911997407029416,17.991666979821275,85,71,71,"[85, 71, 71]",0%,16%,16%,67%,"[0%, 16%, 16%, 67%]",31.62,6.14,2.33,"[31.62, 6.14, 2.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201014-7%20Black%20Walnut%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-1 Vanilla Milkshake,#f1ece2,0.9442394108241358,0.01440579025783312,84.55005372307681,241,236,226,"[241, 236, 226]",0%,2%,6%,5%,"[0%, 2%, 6%, 5%]",93.59,0.47,5.50,"[93.59, 0.47, 5.50]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-1%20Vanilla%20Milkshake%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-2 Stone Quarry,#ece4dc,0.9229582600911955,0.01389420960467865,67.66174940945666,236,228,220,"[236, 228, 220]",0%,3%,7%,7%,"[0%, 3%, 7%, 7%]",91.06,1.80,4.94,"[91.06, 1.80, 4.94]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-2%20Stone%20Quarry%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-3 Warmstone,#e6d7cc,0.8882727254201528,0.022393948701647015,58.768146331865296,230,215,204,"[230, 215, 204]",0%,7%,11%,10%,"[0%, 7%, 11%, 10%]",86.99,3.99,7.41,"[86.99, 3.99, 7.41]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-3%20Warmstone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-4 Subdued,#ccb8b3,0.7980591197102361,0.024061066164138674,34.34297407075252,204,184,179,"[204, 184, 179]",0%,10%,12%,20%,"[0%, 10%, 12%, 20%]",76.39,6.75,5.29,"[76.39, 6.75, 5.29]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-4%20Subdued%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-5 Heliotrope,#a49491,0.6796913993919094,0.01964337030690937,30.36037707689013,164,148,145,"[164, 148, 145]",0%,10%,12%,36%,"[0%, 10%, 12%, 36%]",62.68,5.74,3.87,"[62.68, 5.74, 3.87]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-5%20Heliotrope%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-6 Granite Boulder,#816f6b,0.5574383859724036,0.023630737345161183,32.61834824733427,129,111,107,"[129, 111, 107]",0%,14%,17%,49%,"[0%, 14%, 17%, 49%]",48.48,6.78,4.99,"[48.48, 6.78, 4.99]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-6%20Granite%20Boulder%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1015-7 Mustang,#5e4a47,0.42904377934998633,0.027819161737991857,28.179218294723285,94,74,71,"[94, 74, 71]",0%,21%,24%,63%,"[0%, 21%, 24%, 63%]",33.52,8.36,5.19,"[33.52, 8.36, 5.19]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201015-7%20Mustang%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-1 Berry Frost,#ebded7,0.9090477611082122,0.017221601736239676,50.458784679943165,235,222,215,"[235, 222, 215]",0%,6%,9%,8%,"[0%, 6%, 9%, 8%]",89.38,3.72,5.13,"[89.38, 3.72, 5.13]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-1%20Berry%20Frost%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-2 Blossom Pink,#e6d5ce,0.8848858888906415,0.021255846485292756,43.876050812545316,230,213,206,"[230, 213, 206]",0%,7%,10%,10%,"[0%, 7%, 10%, 10%]",86.53,5.21,5.71,"[86.53, 5.21, 5.71]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-2%20Blossom%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-3 Cheerful Heart,#dcc7c0,0.8451800109771673,0.025708478809044175,39.38266316161878,220,199,192,"[220, 199, 192]",0%,10%,13%,14%,"[0%, 10%, 13%, 14%]",81.87,6.77,6.35,"[81.87, 6.77, 6.35]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-3%20Cheerful%20Heart%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-4 Forever Fairytale,#d2bbb2,0.8090453927662613,0.029270555185148005,42.64715183758244,210,187,178,"[210, 187, 178]",0%,11%,15%,18%,"[0%, 11%, 15%, 18%]",77.68,7.37,7.73,"[77.68, 7.37, 7.73]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-4%20Forever%20Fairytale%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-5 Iris Mauve,#b39b94,0.7087602660314006,0.03038155432892241,36.87685518294347,179,155,148,"[179, 155, 148]",0%,13%,17%,30%,"[0%, 13%, 17%, 30%]",66.00,8.31,7.13,"[66.00, 8.31, 7.13]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-5%20Iris%20Mauve%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-6 Woodchuck,#8e746c,0.5815051637345731,0.03505163868708052,37.80357261608151,142,116,108,"[142, 116, 108]",0%,18%,24%,44%,"[0%, 18%, 24%, 44%]",51.21,9.54,8.47,"[51.21, 9.54, 8.47]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-6%20Woodchuck%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1016-7 Spiced Wine,#664942,0.4348673306722647,0.04164489926330656,34.010079781078105,102,73,66,"[102, 73, 66]",0%,28%,35%,60%,"[0%, 28%, 35%, 60%]",34.11,11.97,9.33,"[34.11, 11.97, 9.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201016-7%20Spiced%20Wine%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1017-1 Touchable,#ecdfd8,0.9120904799317079,0.017206907569905106,50.45993318266176,236,223,216,"[236, 223, 216]",0%,6%,8%,7%,"[0%, 6%, 8%, 7%]",89.73,3.72,5.13,"[89.73, 3.72, 5.13]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201017-1%20Touchable%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1017-2 First Kiss,#d9cac3,0.8493275959762028,0.019468706615328395,46.81604371931195,217,202,195,"[217, 202, 195]",0%,7%,10%,15%,"[0%, 7%, 10%, 15%]",82.43,4.53,5.50,"[82.43, 4.53, 5.50]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201017-2%20First%20Kiss%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1017-3 Fond Memory,#c8bcb7,0.8036987730995161,0.015377167372327596,44.19622212345695,200,188,183,"[200, 188, 183]",0%,6%,8%,22%,"[0%, 6%, 8%, 22%]",77.14,3.74,4.15,"[77.14, 3.74, 4.15]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201017-3%20Fond%20Memory%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1017-4 Riveter Rose,#b7a9a2,0.7446758271211645,0.01912567034553673,48.48119738254235,183,169,162,"[183, 169, 162]",0%,8%,11%,28%,"[0%, 8%, 11%, 28%]",70.29,4.33,5.55,"[70.29, 4.33, 5.55]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201017-4%20Riveter%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1017-5 Cinnamon Toast,#8d7d77,0.6025015415446011,0.02175837769375856,41.73862052083689,141,125,119,"[141, 125, 119]",0%,11%,16%,45%,"[0%, 11%, 16%, 45%]",53.76,5.55,5.65,"[53.76, 5.55, 5.65]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201017-5%20Cinnamon%20Toast%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1017-6 Bold Brandy,#796660,0.5267795159753019,0.02622262241318034,38.28972188863793,121,102,96,"[121, 102, 96]",0%,16%,21%,53%,"[0%, 16%, 21%, 53%]",44.93,7.06,6.38,"[44.93, 7.06, 6.38]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201017-6%20Bold%20Brandy%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
